MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,Power_level,MTCD_status,D2D_request_allocation_index 
21077,21,488,488,1,497,497,497,1,21,0,Success,1
21078,44,393,435,10,401,443,443,2,44,2,Success,20
21079,30,649,649,1,660,660,660,1,30,0,Success,3
21080,31,624,624,1,637,637,637,1,31,0,Success,2
21081,38,703,707,2,718,718,718,1,38,1,Success,5
21082,22,472,472,1,481,481,481,1,22,0,Success,1
21083,48,521,521,1,535,535,535,1,48,1,Success,4
21084,23,201,201,1,208,208,208,1,23,2,Success,8
21085,40,357,379,4,373,385,385,2,40,2,Success,22
21086,17,158,162,2,168,168,168,1,17,1,Success,4
21087,49,268,272,2,284,284,284,1,49,0,Success,3
21088,46,491,491,1,498,498,498,1,46,2,Success,21
21089,42,545,545,1,558,558,558,1,42,1,Success,5
21090,25,449,449,1,457,457,457,1,25,2,Success,9
21091,23,233,233,1,241,241,241,1,23,1,Success,5
21092,38,468,472,2,487,487,487,1,38,0,Success,0
21093,27,141,145,2,159,159,159,1,27,0,Success,0
21094,33,415,419,2,431,431,431,1,33,2,Success,8
21095,17,560,560,1,568,568,568,1,17,0,Success,0
21096,6,521,521,1,531,531,531,1,6,1,Success,7
21097,43,349,400,7,365,415,415,4,43,1,Success,4
21098,8,355,402,11,400,409,409,2,8,2,Success,9
21099,48,592,592,1,606,606,606,1,48,0,Success,1
21100,20,285,289,2,296,296,296,1,20,2,Success,8
21101,3,452,456,2,467,467,467,1,3,0,Success,3
21102,5,526,672,11,670,681,681,2,5,0,Success,1
21103,18,476,480,2,491,491,491,1,18,0,Success,3
21104,21,213,217,2,226,226,226,1,21,1,Success,6
21105,8,596,600,2,608,608,608,1,8,1,Success,4
21106,17,672,672,1,682,682,682,1,17,0,Success,2
21107,1,140,144,2,153,153,153,1,1,0,Success,1
21108,25,840,840,1,849,849,849,1,25,0,Success,1
21109,31,623,627,2,637,637,637,1,31,2,Success,10
21110,38,308,312,2,326,326,326,1,38,1,Success,5
21111,40,190,194,2,206,206,206,1,40,1,Success,5
21112,45,538,538,1,547,547,547,1,45,0,Success,12
21113,46,213,217,2,231,231,231,1,46,1,Success,4
21114,36,624,624,1,638,638,638,1,36,0,Success,1
21115,26,707,707,1,718,718,718,1,26,1,Success,5
21116,16,293,297,2,306,306,306,1,16,0,Success,2
21117,26,630,634,2,646,646,646,1,26,1,Success,5
21118,36,304,304,1,318,318,318,1,36,0,Success,1
21119,47,237,241,2,254,254,254,1,47,1,Success,5
21120,24,220,224,2,235,235,235,1,24,0,Success,3
21121,46,129,129,1,141,141,141,1,46,0,Success,2
21122,15,218,218,1,227,227,227,1,15,1,Success,7
21123,23,791,795,2,800,800,800,1,23,0,Success,0
21124,47,591,595,2,602,602,602,1,47,2,Success,21
21125,48,295,299,2,306,306,306,1,48,1,Success,17
21126,43,311,328,4,322,342,342,2,43,0,Success,1
21127,28,330,330,1,340,340,340,1,28,2,Success,11
21128,6,637,641,2,651,651,651,1,6,0,Success,3
21129,47,474,474,1,484,484,484,1,47,2,Success,11
21130,47,403,649,17,442,663,663,8,47,2,Success,8
21131,9,323,323,1,331,331,331,1,9,2,Success,11
21132,32,287,291,2,299,299,299,1,32,1,Success,16
21133,33,500,504,2,517,517,517,1,33,0,Success,2
21134,13,456,456,1,464,464,464,1,13,0,Success,0
21135,23,276,280,2,289,289,289,1,23,1,Success,5
21136,26,563,576,3,570,590,590,2,26,1,Success,5
21137,50,296,296,1,311,311,311,1,50,0,Success,0
21138,23,241,241,1,249,249,249,1,23,1,Success,5
21139,39,436,499,11,452,507,507,4,39,1,Success,16
21140,5,223,227,2,233,233,233,1,5,1,Success,5
21141,9,483,515,5,493,525,525,3,9,2,Success,21
21142,6,348,352,2,361,361,361,1,6,0,Success,1
21143,18,589,593,2,601,601,601,1,18,1,Success,5
21144,32,325,329,2,342,342,342,1,32,1,Success,5
21145,9,397,401,2,410,410,410,1,9,1,Success,6
21146,8,623,640,3,638,651,651,2,8,0,Success,3
21147,21,340,344,2,353,353,353,1,21,0,Success,1
21148,15,517,570,11,533,581,581,3,15,2,Success,21
21149,4,219,219,1,226,226,226,1,4,2,Success,10
21150,1,229,233,2,242,242,242,1,1,1,Success,6
21151,47,252,256,2,269,269,269,1,47,0,Success,2
21152,25,269,273,2,283,283,283,1,25,0,Success,3
21153,22,226,226,1,234,234,234,1,22,1,Success,6
21154,1,436,440,2,450,450,450,1,1,0,Success,2
21155,34,429,450,4,444,458,458,2,34,0,Success,13
21156,3,304,304,1,313,313,313,1,3,0,Success,1
21157,45,533,555,4,549,563,563,2,45,2,Success,20
21158,36,334,338,2,348,348,348,1,36,2,Success,11
21159,43,773,777,2,789,789,789,1,43,0,Success,2
21160,22,187,187,1,194,194,194,1,22,2,Success,10
21161,25,488,488,1,498,498,498,1,25,0,Success,2
21162,8,457,457,1,465,465,465,1,8,2,Success,9
21163,10,577,577,1,587,587,587,1,10,1,Success,7
21164,14,229,233,2,241,241,241,1,14,2,Success,9
21165,26,343,347,2,354,354,354,1,26,2,Success,21
21166,8,567,601,7,599,614,614,2,8,0,Success,14
21167,27,424,424,1,438,438,438,1,27,0,Success,1
21168,13,314,314,1,322,322,322,1,13,2,Success,10
21169,13,316,320,2,330,330,330,1,13,0,Success,2
21170,28,788,792,2,807,807,807,1,28,0,Success,0
21171,48,233,233,1,244,244,244,1,48,1,Success,7
21172,1,356,360,2,370,370,370,1,1,0,Success,2
21173,23,533,537,2,546,546,546,1,23,1,Success,6
21174,23,489,504,3,498,512,512,2,23,1,Success,4
21175,28,370,370,1,377,377,377,1,28,0,Success,14
21176,7,562,562,1,571,571,571,1,7,2,Success,11
21177,48,497,497,1,510,510,510,1,48,1,Success,5
21178,36,520,520,1,533,533,533,1,36,0,Success,2
21179,15,631,635,2,647,647,647,1,15,1,Success,19
21180,1,565,569,2,577,577,577,1,1,2,Success,9
21181,27,372,419,10,389,425,425,2,27,2,Success,22
21182,25,274,274,1,281,281,281,1,25,2,Success,9
21183,43,681,681,1,692,692,692,1,43,0,Success,3
21184,34,255,259,2,270,270,270,1,34,2,Success,9
21185,8,354,354,1,365,365,365,1,8,1,Success,17
21186,46,170,170,1,181,181,181,1,46,2,Success,10
21187,42,226,226,1,236,236,236,1,42,1,Success,7
21188,35,160,160,1,174,174,174,1,35,0,Success,1
21189,7,378,474,14,389,485,485,7,7,0,Success,13
21190,36,776,776,1,791,791,791,1,36,0,Success,0
21191,16,700,704,2,713,713,713,1,16,0,Success,1
21192,21,128,128,1,136,136,136,1,21,0,Success,0
21193,16,472,560,12,483,571,571,5,16,0,Success,3
21194,13,386,386,1,397,397,397,1,13,0,Success,13
21195,23,336,336,1,345,345,345,1,23,0,Success,1
21196,36,153,153,1,166,166,166,1,36,0,Success,1
21197,36,447,451,2,456,456,456,1,36,2,Success,23
21198,50,543,561,4,555,574,574,2,50,1,Success,5
21199,38,402,441,5,409,451,451,4,38,0,Success,12
21200,32,841,841,1,853,853,853,1,32,0,Success,2
21201,48,269,273,2,287,287,287,1,48,2,Success,8
21202,32,590,594,2,601,601,601,1,32,0,Success,14
21203,7,615,619,2,626,626,626,1,7,1,Success,6
21204,44,162,162,1,173,173,173,1,44,1,Success,6
21205,18,321,321,1,328,328,328,1,18,1,Success,4
21206,46,647,665,4,659,677,677,2,46,0,Success,2
21207,13,635,635,1,641,641,641,1,13,2,Success,9
21208,10,332,336,2,346,346,346,1,10,0,Success,2
21209,35,346,346,1,354,354,354,1,35,0,Success,13
21210,34,555,568,3,562,582,582,2,34,0,Success,1
21211,41,494,498,2,509,509,509,1,41,2,Success,10
21212,11,352,729,17,363,739,739,10,11,1,Success,7
21213,36,337,337,1,351,351,351,1,36,1,Success,4
21214,3,583,602,4,596,610,610,2,3,2,Success,10
21215,25,511,515,2,524,524,524,1,25,2,Success,20
21216,26,372,376,2,390,390,390,1,26,0,Success,1
21217,36,720,720,1,735,735,735,1,36,0,Success,0
21218,30,323,323,1,335,335,335,1,30,2,Success,8
21219,31,362,362,1,370,370,370,1,31,0,Success,13
21220,14,593,608,3,602,617,617,2,14,0,Success,1
21221,19,526,530,2,538,538,538,1,19,2,Success,10
21222,13,361,361,1,369,369,369,1,13,1,Success,5
21223,20,115,115,1,122,122,122,1,20,0,Success,2
21224,3,391,488,12,472,499,499,3,3,1,Success,7
21225,39,467,491,7,496,496,496,1,39,0,Success,15
21226,50,144,144,1,156,156,156,1,50,0,Success,3
21227,44,212,216,2,231,231,231,1,44,0,Success,0
21228,21,472,472,1,480,480,480,1,21,1,Success,4
21229,48,494,498,2,509,509,509,1,48,2,Success,10
21230,49,501,521,4,515,531,531,2,49,1,Success,16
21231,35,528,546,3,540,556,556,2,35,2,Success,11
21232,16,298,298,1,305,305,305,1,16,1,Success,5
21233,50,251,251,1,261,261,261,1,50,2,Success,10
21234,9,348,352,2,360,360,360,1,9,0,Success,0
21235,43,549,553,2,565,565,565,1,43,1,Success,6
21236,7,202,202,1,208,208,208,1,7,1,Success,4
21237,35,707,707,1,716,716,716,1,35,1,Success,7
21238,11,473,473,1,485,485,485,1,11,0,Success,13
21239,47,659,659,1,669,669,669,1,47,2,Success,10
21240,7,270,274,2,280,280,280,1,7,2,Success,8
21241,35,168,168,1,183,183,183,1,35,0,Success,0
21242,14,516,520,2,530,530,530,1,14,0,Success,2
21243,5,763,763,1,769,769,769,1,5,0,Success,1
21244,11,624,624,1,633,633,633,1,11,0,Success,1
21245,21,746,746,1,752,752,752,1,21,1,Success,4
21246,41,853,857,2,870,870,870,1,41,0,Success,1
21247,25,383,387,2,396,396,396,1,25,1,Success,16
21248,34,287,304,4,298,319,319,2,34,0,Success,0
21249,28,93,97,2,109,109,109,1,28,0,Success,2
21250,49,187,187,1,197,197,197,1,49,1,Success,6
21251,40,720,720,1,735,735,735,1,40,0,Success,0
21252,13,516,520,2,529,529,529,1,13,0,Success,1
21253,25,360,360,1,370,370,370,1,25,0,Success,2
21254,41,393,762,13,775,775,775,5,41,0,Success,0
21255,18,555,584,4,564,593,593,3,18,0,Success,1
21256,27,158,162,2,172,172,172,1,27,1,Success,7
21257,38,465,491,5,477,496,496,2,38,1,Success,19
21258,42,532,536,2,551,551,551,1,42,0,Success,0
21259,21,431,449,3,447,456,456,2,21,2,Success,8
21260,20,743,747,2,755,755,755,1,20,0,Success,3
21261,3,360,376,3,370,384,384,2,3,1,Success,4
21262,47,439,570,11,568,577,577,2,47,1,Success,18
21263,18,440,440,1,449,449,449,1,18,0,Success,1
21264,14,397,401,2,410,410,410,1,14,2,Success,10
21265,43,316,320,2,335,335,335,1,43,1,Success,4
21266,45,468,488,3,486,502,502,2,45,0,Success,1
21267,36,220,224,2,238,238,238,1,36,0,Success,1
21268,5,685,689,2,696,696,696,1,5,1,Success,4
21269,6,479,497,3,495,507,507,2,6,1,Success,7
21270,8,217,217,1,227,227,227,1,8,0,Success,3
21271,26,586,586,1,597,597,597,1,26,2,Success,10
21272,20,517,521,2,528,528,528,1,20,1,Success,4
21273,42,294,307,3,305,316,316,2,42,1,Success,7
21274,4,386,386,1,392,392,392,1,4,2,Success,8
21275,28,309,313,2,325,325,325,1,28,0,Success,2
21276,48,258,275,3,269,280,280,2,48,2,Success,23
21277,31,558,562,2,570,570,570,1,31,1,Success,17
21278,49,514,514,1,523,523,523,1,49,1,Success,16
21279,13,560,560,1,571,571,571,1,13,0,Success,3
21280,32,187,187,1,198,198,198,1,32,1,Success,5
21281,28,475,488,3,482,501,501,2,28,0,Success,2
21282,47,445,750,14,463,762,-1,11,54,0,Broken,3
21283,9,517,521,2,529,529,529,1,9,1,Success,5
21284,1,358,362,2,373,373,373,1,1,1,Success,17
21285,17,472,491,4,481,503,503,2,17,2,Success,23
21286,40,637,641,2,652,652,652,1,40,1,Success,7
21287,21,309,313,2,322,322,322,1,21,2,Success,10
21288,28,508,512,2,525,525,525,1,28,0,Success,2
21289,40,412,416,2,431,431,431,1,40,1,Success,4
21290,3,106,106,1,115,115,115,1,3,0,Success,3
21291,36,162,177,3,171,189,189,2,36,0,Success,2
21292,37,598,602,2,613,613,613,1,37,2,Success,10
21293,27,660,664,2,679,679,679,1,27,0,Success,0
21294,18,227,227,1,239,239,239,1,18,0,Success,15
21295,5,660,664,2,673,673,673,1,5,1,Success,5
21296,25,50,50,1,56,56,56,1,25,0,Success,0
21297,30,438,442,2,448,448,448,1,30,1,Success,19
21298,10,599,634,6,613,641,641,3,10,1,Success,5
21299,6,382,386,2,398,398,398,1,6,0,Success,14
21300,5,403,609,14,471,618,618,5,5,2,Success,10
21301,30,540,544,2,559,559,559,1,30,1,Success,4
21302,24,429,433,2,441,441,441,1,24,2,Success,9
21303,31,457,457,1,470,470,470,1,31,2,Success,9
21304,8,181,185,2,193,193,193,1,8,0,Success,1
21305,11,288,288,1,299,299,299,1,11,0,Success,3
21306,49,267,275,2,273,281,281,2,49,1,Success,18
21307,8,238,242,2,255,255,255,1,8,0,Success,15
21308,4,595,611,5,620,620,620,1,4,1,Success,16
21309,11,462,466,2,477,477,477,1,11,2,Success,21
21310,34,430,434,2,446,446,446,1,34,2,Success,9
21311,24,761,761,1,769,769,769,1,24,0,Success,1
21312,17,367,384,3,382,395,395,2,17,0,Success,3
21313,16,510,514,2,526,526,526,1,16,0,Success,14
21314,34,208,208,1,222,222,222,1,34,0,Success,1
21315,33,479,483,2,491,491,491,1,33,2,Success,20
21316,36,186,186,1,199,199,199,1,36,1,Success,4
21317,14,791,795,2,802,802,802,1,14,0,Success,2
21318,44,229,233,2,245,245,245,1,44,1,Success,6
21319,15,369,497,13,380,511,511,7,15,0,Success,15
21320,44,204,208,2,222,222,222,1,44,0,Success,1
21321,44,170,170,1,182,182,182,1,44,0,Success,1
21322,6,596,600,2,608,608,608,1,6,0,Success,0
21323,44,374,416,8,388,430,430,3,44,1,Success,5
21324,36,376,376,1,389,389,389,1,36,0,Success,2
21325,1,569,569,1,578,578,578,1,1,2,Success,10
21326,36,69,73,2,86,86,86,1,36,0,Success,1
21327,17,360,426,7,369,439,439,6,17,0,Success,15
21328,28,355,355,1,360,360,360,1,28,2,Success,23
21329,40,599,616,4,610,630,630,2,40,0,Success,1
21330,36,459,459,1,470,470,470,1,36,2,Success,9
21331,41,276,280,2,293,293,293,1,41,1,Success,6
21332,38,279,283,2,290,290,290,1,38,2,Success,21
21333,12,164,168,2,177,177,177,1,12,0,Success,1
21334,42,503,744,14,759,759,759,5,42,0,Success,0
21335,50,618,618,1,630,630,630,1,50,2,Success,9
21336,27,525,529,2,540,540,540,1,27,1,Success,7
21337,41,312,312,1,324,324,324,1,41,0,Success,3
21338,7,418,520,13,429,529,529,5,7,1,Success,5
21339,23,352,352,1,361,361,361,1,23,1,Success,5
21340,27,545,545,1,556,556,556,1,27,2,Success,11
21341,1,525,529,2,539,539,539,1,1,2,Success,11
21342,35,720,720,1,735,735,735,1,35,0,Success,0
21343,47,770,770,1,781,781,781,1,47,0,Success,2
21344,43,477,498,4,492,506,506,2,43,1,Success,17
21345,34,170,170,1,182,182,182,1,34,1,Success,5
21346,36,402,402,1,408,408,408,1,36,0,Success,15
21347,12,664,664,1,674,674,674,1,12,0,Success,2
21348,33,458,458,1,469,469,469,1,33,2,Success,10
21349,27,424,443,3,437,451,451,2,27,2,Success,20
21350,41,426,451,6,433,457,457,2,41,2,Success,22
21351,36,461,465,2,477,477,477,1,36,2,Success,10
21352,11,270,289,4,283,299,299,2,11,1,Success,7
21353,50,150,154,2,166,166,166,1,50,0,Success,1
21354,32,293,297,2,308,308,308,1,32,1,Success,7
21355,18,366,370,2,383,383,383,1,18,0,Success,15
21356,40,413,434,4,428,440,440,2,40,0,Success,15
21357,5,829,833,2,840,840,840,1,5,0,Success,0
21358,8,411,648,14,421,658,658,6,8,0,Success,2
21359,13,288,288,1,298,298,298,1,13,0,Success,2
21360,20,88,88,1,96,96,96,1,20,0,Success,0
21361,31,717,721,2,735,735,735,1,31,0,Success,0
21362,43,524,545,3,543,556,556,2,43,1,Success,7
21363,31,297,297,1,311,311,311,1,31,2,Success,8
21364,5,271,275,2,282,282,282,1,5,2,Success,10
21365,24,595,595,1,601,601,601,1,24,2,Success,9
21366,48,274,274,1,280,280,280,1,48,1,Success,19
21367,35,685,689,2,701,701,701,1,35,0,Success,2
21368,36,701,705,2,718,718,718,1,36,0,Success,1
21369,10,440,440,1,449,449,449,1,10,0,Success,1
21370,20,198,202,2,208,208,208,1,20,1,Success,4
21371,24,586,586,1,593,593,593,1,24,2,Success,9
21372,8,410,705,13,421,712,712,5,8,1,Success,4
21373,36,582,586,2,598,598,598,1,36,1,Success,5
21374,40,257,257,1,271,271,271,1,40,2,Success,8
21375,9,351,368,3,366,378,378,2,9,0,Success,2
21376,39,298,298,1,308,308,308,1,39,1,Success,7
21377,42,439,745,18,758,758,758,9,42,0,Success,1
21378,45,457,515,10,470,523,523,3,45,1,Success,16
21379,44,626,626,1,639,639,639,1,44,1,Success,4
21380,13,224,224,1,232,232,232,1,13,0,Success,0
21381,16,459,483,7,495,495,495,1,16,1,Success,19
21382,30,121,121,1,135,135,135,1,30,1,Success,4
21383,23,746,746,1,758,758,758,1,23,0,Success,6
21384,49,618,618,1,627,627,627,1,49,0,Success,12
21385,15,135,139,2,147,147,147,1,15,0,Success,3
21386,15,538,570,7,556,582,582,2,15,2,Success,22
21387,36,834,834,1,847,847,847,1,36,0,Success,0
21388,43,342,386,7,356,394,394,4,43,0,Success,13
21389,46,687,691,2,701,701,701,1,46,0,Success,2
21390,2,507,523,5,535,535,535,1,2,2,Success,23
21391,23,367,379,4,388,388,388,1,23,2,Success,20
21392,28,403,403,1,408,408,408,1,28,2,Success,23
21393,39,479,491,4,499,499,499,1,39,1,Success,16
21394,28,327,331,2,339,339,339,1,28,2,Success,20
21395,21,389,393,2,400,400,400,1,21,1,Success,4
21396,17,764,768,2,778,778,778,1,17,0,Success,2
21397,11,468,472,2,483,483,483,1,11,0,Success,3
21398,43,466,482,5,491,491,491,1,43,2,Success,20
21399,45,545,545,1,556,556,556,1,45,2,Success,11
21400,35,241,241,1,252,252,252,1,35,0,Success,3
21401,7,176,176,1,184,184,184,1,7,0,Success,0
21402,28,174,178,2,190,190,190,1,28,1,Success,5
21403,13,443,443,1,452,452,452,1,13,2,Success,20
21404,30,192,192,1,206,206,206,1,30,0,Success,1
21405,11,716,720,2,728,728,728,1,11,0,Success,0
21406,38,288,288,1,300,300,300,1,38,0,Success,3
21407,8,354,395,7,366,405,405,3,8,2,Success,21
21408,43,611,611,1,618,618,618,1,43,1,Success,17
21409,21,556,560,2,571,571,571,1,21,0,Success,3
21410,34,530,530,1,542,542,542,1,34,2,Success,9
21411,18,755,755,1,764,764,764,1,18,0,Success,4
21412,7,452,480,4,464,490,490,3,7,0,Success,2
21413,50,77,81,2,94,94,94,1,50,0,Success,1
21414,11,428,675,15,443,683,683,8,11,2,Success,11
21415,36,329,329,1,342,342,342,1,36,2,Success,9
21416,36,722,722,1,732,732,732,1,36,1,Success,7
21417,43,444,553,11,462,564,564,4,43,1,Success,7
21418,37,750,754,2,765,765,765,1,37,0,Success,2
21419,42,356,360,2,373,373,373,1,42,0,Success,2
21420,14,580,584,2,593,593,593,1,14,0,Success,1
21421,41,346,346,1,357,357,357,1,41,2,Success,10
21422,39,405,409,2,422,422,422,1,39,1,Success,5
21423,9,375,394,4,388,406,406,2,9,0,Success,14
21424,48,301,322,4,316,334,334,2,48,2,Success,9
21425,47,401,639,17,414,668,-1,11,53,0,Broken,2
21426,41,583,587,2,594,594,594,1,41,2,Success,21
21427,25,597,601,2,611,611,611,1,25,1,Success,7
21428,38,467,467,1,474,474,474,1,38,2,Success,21
21429,32,381,385,2,397,397,397,1,32,1,Success,6
21430,7,109,113,2,121,121,121,1,7,0,Success,1
21431,41,681,681,1,693,693,693,1,41,0,Success,2
21432,1,588,592,2,600,600,600,1,1,0,Success,0
21433,1,623,642,4,636,650,650,2,1,1,Success,6
21434,23,556,560,2,570,570,570,1,23,0,Success,2
21435,48,591,609,4,603,621,621,2,48,2,Success,10
21436,33,246,250,2,261,261,261,1,33,1,Success,6
21437,16,487,699,11,697,707,707,2,16,1,Success,7
21438,15,651,651,1,663,663,663,1,15,0,Success,15
21439,10,650,650,1,658,658,658,1,10,1,Success,6
21440,12,694,698,2,704,704,704,1,12,1,Success,4
21441,50,317,321,2,329,329,329,1,50,0,Success,14
21442,25,377,377,1,385,385,385,1,25,1,Success,5
21443,24,634,634,1,642,642,642,1,24,2,Success,10
21444,34,277,281,2,295,295,295,1,34,1,Success,4
21445,44,86,90,2,101,101,101,1,44,0,Success,2
21446,15,457,457,1,470,470,470,1,15,0,Success,14
21447,21,172,176,2,185,185,185,1,21,0,Success,1
21448,43,395,435,8,403,442,442,3,43,2,Success,21
21449,31,37,41,2,54,54,54,1,31,0,Success,1
21450,11,712,712,1,720,720,720,1,11,0,Success,0
21451,21,588,592,2,601,601,601,1,21,0,Success,1
21452,28,269,273,2,287,287,287,1,28,1,Success,4
21453,38,402,410,2,408,420,420,2,38,2,Success,11
21454,40,445,497,7,463,510,510,4,40,2,Success,9
21455,40,425,425,1,438,438,438,1,40,2,Success,9
21456,3,777,777,1,784,784,784,1,3,0,Success,0
21457,15,830,834,2,841,841,841,1,15,0,Success,1
21458,44,618,618,1,629,629,629,1,44,2,Success,10
21459,9,479,496,3,494,507,507,2,9,0,Success,3
21460,43,514,514,1,520,520,520,1,43,0,Success,15
21461,41,521,521,1,534,534,534,1,41,2,Success,9
21462,24,418,418,1,426,426,426,1,24,2,Success,10
21463,5,530,730,15,568,736,736,6,5,1,Success,4
21464,47,341,345,2,359,359,359,1,47,2,Success,8
21465,18,554,562,2,560,571,571,2,18,2,Success,11
21466,23,569,569,1,580,580,580,1,23,0,Success,12
21467,20,771,771,1,779,779,779,1,20,0,Success,3
21468,46,596,600,2,613,613,613,1,46,0,Success,2
21469,21,560,560,1,568,568,568,1,21,1,Success,4
21470,21,524,528,2,539,539,539,1,21,0,Success,3
21471,48,409,409,1,422,422,422,1,48,2,Success,9
21472,47,209,209,1,223,223,223,1,47,1,Success,4
21473,20,479,496,3,494,506,506,2,20,0,Success,2
21474,24,415,435,4,429,445,445,2,24,2,Success,21
21475,22,346,362,3,356,372,372,2,22,1,Success,16
21476,23,755,755,1,764,764,764,1,23,0,Success,4
21477,41,273,273,1,285,285,285,1,41,1,Success,6
21478,41,467,587,11,585,593,593,2,41,2,Success,22
21479,45,335,346,3,344,359,359,2,45,2,Success,8
21480,31,333,337,2,351,351,351,1,31,1,Success,4
21481,23,540,544,2,553,553,553,1,23,0,Success,1
21482,16,687,691,2,697,697,697,1,16,2,Success,9
21483,9,561,561,1,569,569,569,1,9,1,Success,5
21484,20,395,419,5,405,428,428,2,20,0,Success,12
21485,12,634,634,1,640,640,640,1,12,1,Success,4
21486,37,359,376,4,370,390,390,2,37,1,Success,5
21487,20,460,464,2,473,473,473,1,20,0,Success,1
21488,19,280,280,1,291,291,291,1,19,0,Success,3
21489,43,494,696,14,505,710,710,6,43,0,Success,1
21490,33,380,384,2,398,398,398,1,33,0,Success,1
21491,27,269,273,2,285,285,285,1,27,0,Success,2
21492,12,364,368,2,378,378,378,1,12,0,Success,2
21493,18,299,299,1,305,305,305,1,18,2,Success,9
21494,6,577,577,1,585,585,585,1,6,2,Success,9
21495,19,152,152,1,161,161,161,1,19,0,Success,1
21496,30,291,291,1,300,300,300,1,30,2,Success,11
21497,17,447,673,13,515,681,681,4,17,1,Success,5
21498,34,140,144,2,158,158,158,1,34,0,Success,1
21499,42,455,594,15,526,601,601,6,42,0,Success,14
21500,21,521,521,1,529,529,529,1,21,1,Success,5
21501,23,485,489,2,499,499,499,1,23,1,Success,7
21502,24,121,121,1,131,131,131,1,24,0,Success,3
21503,47,347,347,1,353,353,353,1,47,2,Success,22
21504,8,92,96,2,104,104,104,1,8,0,Success,0
21505,47,216,216,1,231,231,231,1,47,0,Success,0
21506,17,147,147,1,156,156,156,1,17,0,Success,4
21507,9,349,353,2,362,362,362,1,9,1,Success,6
21508,23,280,280,1,290,290,290,1,23,1,Success,6
21509,43,484,488,2,503,503,503,1,43,1,Success,4
21510,18,546,546,1,554,554,554,1,18,2,Success,10
21511,10,604,608,2,619,619,619,1,10,0,Success,3
21512,19,456,456,1,465,465,465,1,19,1,Success,5
21513,24,752,752,1,760,760,760,1,24,0,Success,0
21514,32,397,401,2,412,412,412,1,32,1,Success,7
21515,44,627,627,1,639,639,639,1,44,2,Success,8
21516,31,719,723,2,733,733,733,1,31,0,Success,2
21517,30,450,450,1,462,462,462,1,30,2,Success,9
21518,16,252,256,2,264,264,264,1,16,0,Success,0
21519,39,241,241,1,255,255,255,1,39,2,Success,8
21520,38,487,491,2,499,499,499,1,38,2,Success,20
21521,17,558,562,2,573,573,573,1,17,0,Success,13
21522,38,551,562,3,560,575,575,2,38,2,Success,8
21523,2,197,201,2,210,210,210,1,2,0,Success,2
21524,3,356,377,4,371,389,389,2,3,0,Success,13
21525,42,337,337,1,348,348,348,1,42,1,Success,7
21526,15,402,618,15,413,625,625,7,15,2,Success,9
21527,41,424,424,1,437,437,437,1,41,0,Success,2
21528,47,134,138,2,149,149,149,1,47,0,Success,2
21529,33,720,720,1,733,733,733,1,33,0,Success,2
21530,11,542,546,2,559,559,559,1,11,0,Success,15
21531,15,317,321,2,331,331,331,1,15,2,Success,11
21532,5,804,808,2,817,817,817,1,5,0,Success,1
21533,47,716,720,2,732,732,732,1,47,0,Success,3
21534,10,847,851,2,856,856,856,1,10,0,Success,0
21535,50,355,355,1,360,360,360,1,50,1,Success,19
21536,42,316,320,2,334,334,334,1,42,1,Success,5
21537,30,191,208,4,202,223,223,2,30,0,Success,0
21538,42,405,505,12,420,514,514,5,42,0,Success,13
21539,37,826,826,1,838,838,838,1,37,0,Success,1
21540,30,688,688,1,703,703,703,1,30,0,Success,0
21541,50,523,530,2,528,536,536,2,50,0,Success,15
21542,7,743,760,4,754,768,768,2,7,0,Success,0
21543,3,790,794,2,804,804,804,1,3,0,Success,4
21544,31,289,289,1,300,300,300,1,31,1,Success,7
21545,47,620,624,2,637,637,637,1,47,0,Success,2
21546,20,352,352,1,363,363,363,1,20,0,Success,3
21547,19,621,625,2,633,633,633,1,19,1,Success,5
21548,40,492,514,4,508,520,520,2,40,0,Success,15
21549,8,740,744,2,752,752,752,1,8,0,Success,0
21550,10,767,771,2,776,776,776,1,10,1,Success,4
21551,9,388,392,2,401,401,401,1,9,0,Success,1
21552,49,645,666,4,660,678,678,2,49,2,Success,9
21553,12,455,643,13,589,651,651,4,12,2,Success,11
21554,1,354,354,1,365,365,365,1,1,2,Success,21
21555,29,792,792,1,807,807,807,1,29,0,Success,0
21556,9,610,610,1,618,618,618,1,9,2,Success,10
21557,16,445,449,2,461,461,461,1,16,1,Success,17
21558,31,622,626,2,637,637,637,1,31,1,Success,6
21559,7,328,361,5,339,375,375,3,7,0,Success,15
21560,35,311,330,4,324,342,342,2,35,2,Success,9
21561,44,430,434,2,443,443,443,1,44,1,Success,16
21562,36,334,353,4,347,367,367,2,36,1,Success,4
21563,7,774,778,2,785,785,785,1,7,0,Success,1
21564,48,371,402,5,379,411,411,3,48,0,Success,12
21565,46,596,600,2,612,612,612,1,46,0,Success,3
21566,7,426,441,2,439,454,454,2,7,0,Success,14
21567,33,149,153,2,166,166,166,1,33,0,Success,1
21568,21,479,514,6,493,524,524,3,21,0,Success,12
21569,25,534,555,4,549,567,567,2,25,1,Success,19
21570,49,380,384,2,397,397,397,1,49,0,Success,2
21571,38,431,467,10,473,473,473,1,38,2,Success,22
