MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,Power_level,MTCD_status,D2D_request_allocation_index 
5445,43,327,331,2,342,342,342,1,43,0,Success,1
5446,48,557,561,2,574,574,574,1,48,0,Success,1
5447,28,813,817,2,831,831,831,1,28,0,Success,0
5448,1,280,280,1,289,289,289,1,1,0,Success,1
5449,26,309,313,2,325,325,325,1,26,0,Success,2
5450,12,575,579,2,584,584,584,1,12,0,Success,0
5451,50,794,794,1,807,807,807,1,50,0,Success,0
5452,29,404,408,2,421,421,421,1,29,0,Success,2
5453,5,408,408,1,416,416,416,1,5,0,Success,0
5454,13,447,451,2,457,457,457,1,13,0,Success,1
5455,25,167,171,2,178,178,178,1,25,0,Success,2
5456,5,442,442,1,452,452,452,1,5,0,Success,4
5457,39,572,576,2,591,591,591,1,39,0,Success,0
5458,28,396,400,2,413,413,413,1,28,0,Success,2
5459,30,466,466,1,475,475,475,1,30,0,Success,4
5460,29,348,352,2,367,367,367,1,29,0,Success,0
5461,49,207,211,2,222,222,222,1,49,0,Success,1
5462,1,396,400,2,408,408,408,1,1,0,Success,0
5463,7,742,746,2,752,752,752,1,7,0,Success,0
5464,28,278,282,2,292,292,292,1,28,0,Success,3
5465,22,388,392,2,400,400,400,1,22,0,Success,0
5466,3,271,275,2,280,280,280,1,3,2,Success,8
5467,13,785,785,1,792,792,792,1,13,0,Success,0
5468,2,640,640,1,648,648,648,1,2,0,Success,0
5469,38,450,450,1,460,460,460,1,38,0,Success,3
5470,42,617,617,1,630,630,630,1,42,0,Success,1
5471,46,218,218,1,231,231,231,1,46,0,Success,0
5472,1,634,634,1,641,641,641,1,1,1,Success,5
5473,44,396,400,2,414,414,414,1,44,0,Success,1
5474,35,231,235,2,247,247,247,1,35,0,Success,0
5475,33,477,481,2,495,495,495,1,33,0,Success,0
5476,3,374,378,2,388,388,388,1,3,0,Success,4
5477,17,350,354,2,361,361,361,1,17,0,Success,1
5478,27,282,282,1,292,292,292,1,27,0,Success,3
5479,26,693,697,2,711,711,711,1,26,0,Success,0
5480,24,786,786,1,792,792,792,1,24,0,Success,0
5481,33,447,451,2,460,460,460,1,33,0,Success,3
5482,32,409,409,1,422,422,422,1,32,0,Success,1
5483,7,531,531,1,539,539,539,1,7,0,Success,3
5484,48,523,523,1,532,532,532,1,48,0,Success,3
5485,4,829,833,2,840,840,840,1,4,0,Success,0
5486,3,569,569,1,577,577,577,1,3,0,Success,1
5487,9,531,531,1,538,538,538,1,9,0,Success,2
5488,38,542,546,2,559,559,559,1,38,0,Success,0
5489,41,452,456,2,469,469,469,1,41,0,Success,2
5490,14,554,554,1,561,561,561,1,14,0,Success,1
5491,21,482,482,1,489,489,489,1,21,0,Success,1
5492,5,563,563,1,570,570,570,1,5,0,Success,2
5493,4,350,354,2,360,360,360,1,4,0,Success,0
5494,26,254,258,2,269,269,269,1,26,0,Success,2
5495,39,428,432,2,447,447,447,1,39,0,Success,0
5496,36,663,667,2,679,679,679,1,36,0,Success,0
5497,48,478,482,2,494,494,494,1,48,0,Success,1
5498,4,261,265,2,272,272,272,1,4,0,Success,0
5499,35,594,594,1,607,607,607,1,35,0,Success,0
5500,27,617,617,1,630,630,630,1,27,0,Success,1
5501,13,545,545,1,552,552,552,1,13,0,Success,0
5502,28,411,411,1,419,419,419,1,28,0,Success,4
5503,35,345,345,1,357,357,357,1,35,0,Success,2
5504,28,665,665,1,678,678,678,1,28,0,Success,1
5505,5,105,105,1,112,112,112,1,5,0,Success,0
5506,30,214,218,2,228,228,228,1,30,0,Success,3
5507,5,429,433,2,443,443,443,1,5,0,Success,3
5508,27,432,432,1,446,446,446,1,27,0,Success,1
5509,39,427,427,1,435,435,435,1,39,0,Success,4
5510,40,227,227,1,238,238,238,1,40,0,Success,1
5511,32,237,241,2,255,255,255,1,32,0,Success,0
5512,41,827,827,1,839,839,839,1,41,0,Success,0
5513,1,534,538,2,544,544,544,1,1,0,Success,0
5514,17,460,464,2,473,473,473,1,17,0,Success,1
5515,4,785,785,1,793,793,793,1,4,0,Success,1
5516,28,800,800,1,814,814,814,1,28,0,Success,1
5517,24,379,379,1,388,388,388,1,24,0,Success,4
5518,1,229,233,2,240,240,240,1,1,0,Success,0
5519,29,362,362,1,370,370,370,1,29,0,Success,5
5520,5,448,448,1,456,456,456,1,5,0,Success,0
5521,23,372,376,2,385,385,385,1,23,0,Success,1
5522,29,121,121,1,135,135,135,1,29,0,Success,0
5523,30,339,339,1,346,346,346,1,30,0,Success,5
5524,48,351,355,2,366,366,366,1,48,0,Success,1
5525,36,394,394,1,405,405,405,1,36,0,Success,2
5526,20,318,322,2,332,332,332,1,20,0,Success,4
5527,28,248,248,1,262,262,262,1,28,0,Success,1
5528,36,436,440,2,455,455,455,1,36,0,Success,0
5529,16,271,275,2,280,280,280,1,16,0,Success,0
5530,30,239,243,2,249,249,249,1,30,0,Success,6
5531,33,207,211,2,223,223,223,1,33,0,Success,0
5532,18,273,273,1,281,281,281,1,18,0,Success,1
5533,35,379,379,1,389,389,389,1,35,0,Success,2
5534,3,473,473,1,483,483,483,1,3,0,Success,3
5535,17,243,243,1,249,249,249,1,17,0,Success,1
5536,43,744,744,1,759,759,759,1,43,0,Success,0
5537,1,191,195,2,201,201,201,1,1,0,Success,1
5538,48,624,624,1,637,637,637,1,48,0,Success,2
5539,18,353,353,1,360,360,360,1,18,0,Success,0
5540,21,246,250,2,256,256,256,1,21,0,Success,0
5541,22,198,202,2,209,209,209,1,22,0,Success,1
5542,8,597,601,2,609,609,609,1,8,0,Success,1
5543,14,719,723,2,728,728,728,1,14,0,Success,0
5544,21,505,505,1,512,512,512,1,21,0,Success,0
5545,30,575,579,2,586,586,586,1,30,0,Success,5
5546,49,325,329,2,343,343,343,1,49,0,Success,0
5547,29,383,387,2,398,398,398,1,29,0,Success,1
5548,26,490,490,1,501,501,501,1,26,0,Success,2
5549,24,117,121,2,129,129,129,1,24,0,Success,1
5550,47,133,137,2,150,150,150,1,47,0,Success,1
5551,3,222,226,2,234,234,234,1,3,0,Success,2
5552,33,160,160,1,175,175,175,1,33,0,Success,0
5553,2,376,376,1,384,384,384,1,2,0,Success,0
5554,39,251,251,1,260,260,260,1,39,0,Success,3
5555,5,312,312,1,320,320,320,1,5,0,Success,0
5556,10,522,522,1,528,528,528,1,10,0,Success,0
5557,30,654,658,2,670,670,670,1,30,0,Success,1
5558,5,423,427,2,436,436,436,1,5,0,Success,4
5559,2,116,120,2,128,128,128,1,2,0,Success,0
5560,43,147,147,1,159,159,159,1,43,0,Success,0
5561,1,505,505,1,515,515,515,1,1,0,Success,3
5562,44,720,720,1,735,735,735,1,44,0,Success,0
5563,29,463,467,2,477,477,477,1,29,1,Success,6
5564,9,155,155,1,162,162,162,1,9,0,Success,2
5565,35,456,456,1,471,471,471,1,35,0,Success,0
5566,39,424,424,1,439,439,439,1,39,0,Success,0
5567,39,750,754,2,767,767,767,1,39,0,Success,0
5568,7,206,210,2,217,217,217,1,7,0,Success,1
5569,35,540,544,2,557,557,557,1,35,0,Success,2
5570,8,367,371,2,376,376,376,1,8,0,Success,0
5571,26,311,315,2,322,322,322,1,26,0,Success,5
5572,30,251,251,1,260,260,260,1,30,0,Success,3
5573,5,598,602,2,612,612,612,1,5,0,Success,4
5574,48,360,360,1,375,375,375,1,48,0,Success,0
5575,2,292,296,2,306,306,306,1,2,0,Success,2
5576,9,396,400,2,409,409,409,1,9,0,Success,1
5577,29,510,514,2,526,526,526,1,29,0,Success,1
5578,18,224,224,1,232,232,232,1,18,0,Success,0
5579,3,613,617,2,627,627,627,1,3,0,Success,3
5580,26,428,432,2,446,446,446,1,26,0,Success,1
5581,38,430,434,2,444,444,444,1,38,0,Success,3
5582,28,492,496,2,511,511,511,1,28,0,Success,0
5583,41,517,521,2,535,535,535,1,41,0,Success,0
5584,24,329,329,1,336,336,336,1,24,0,Success,0
5585,4,476,480,2,490,490,490,1,4,0,Success,2
5586,19,356,360,2,368,368,368,1,19,0,Success,0
5587,26,254,258,2,268,268,268,1,26,0,Success,3
5588,26,667,667,1,679,679,679,1,26,0,Success,0
5589,48,474,474,1,485,485,485,1,48,0,Success,2
5590,5,329,329,1,337,337,337,1,5,0,Success,1
5591,33,621,625,2,637,637,637,1,33,0,Success,2
5592,18,373,377,2,385,385,385,1,18,0,Success,1
5593,43,363,363,1,373,373,373,1,43,0,Success,2
5594,21,516,520,2,528,528,528,1,21,0,Success,0
5595,32,216,216,1,231,231,231,1,32,0,Success,0
5596,45,848,848,1,863,863,863,1,45,0,Success,0
5597,42,475,475,1,487,487,487,1,42,0,Success,0
5598,8,295,299,2,305,305,305,1,8,0,Success,1
5599,23,592,592,1,600,600,600,1,23,0,Success,0
5600,41,388,392,2,407,407,407,1,41,0,Success,0
5601,48,683,683,1,694,694,694,1,48,0,Success,1
5602,10,144,144,1,152,152,152,1,10,0,Success,0
5603,5,450,450,1,458,458,458,1,5,0,Success,2
5604,5,687,691,2,698,698,698,1,5,0,Success,2
5605,48,586,586,1,597,597,597,1,48,0,Success,2
5606,38,518,522,2,534,534,534,1,38,0,Success,1
5607,33,489,489,1,501,501,501,1,33,0,Success,2
5608,3,592,592,1,600,600,600,1,3,0,Success,0
5609,13,278,282,2,289,289,289,1,13,0,Success,1
5610,27,603,603,1,612,612,612,1,27,0,Success,3
5611,38,261,265,2,279,279,279,1,38,0,Success,0
5612,14,869,873,2,880,880,880,1,14,0,Success,0
5613,27,825,825,1,838,838,838,1,27,0,Success,1
5614,5,683,683,1,688,688,688,1,5,0,Success,0
5615,16,392,392,1,400,400,400,1,16,0,Success,0
5616,43,385,385,1,398,398,398,1,43,0,Success,1
5617,44,712,712,1,727,727,727,1,44,0,Success,0
5618,41,172,176,2,191,191,191,1,41,0,Success,0
5619,21,659,659,1,665,665,665,1,21,0,Success,1
5620,30,475,475,1,482,482,482,1,30,0,Success,5
5621,50,691,691,1,702,702,702,1,50,0,Success,1
5622,2,830,834,2,841,841,841,1,2,0,Success,1
5623,4,167,171,2,177,177,177,1,4,0,Success,1
5624,28,462,466,2,476,476,476,1,28,0,Success,3
5625,15,482,482,1,489,489,489,1,15,0,Success,1
5626,29,573,577,2,590,590,590,1,29,0,Success,1
5627,46,552,552,1,567,567,567,1,46,0,Success,0
5628,26,259,259,1,265,265,265,1,26,0,Success,6
5629,15,338,338,1,344,344,344,1,15,0,Success,0
5630,2,509,513,2,522,522,522,1,2,0,Success,2
5631,47,378,378,1,391,391,391,1,47,0,Success,0
5632,26,161,161,1,175,175,175,1,26,0,Success,0
5633,48,437,441,2,454,454,454,1,48,0,Success,1
5634,2,381,385,2,393,393,393,1,2,0,Success,1
5635,30,499,499,1,506,506,506,1,30,0,Success,5
5636,16,332,336,2,344,344,344,1,16,0,Success,0
5637,40,457,457,1,471,471,471,1,40,0,Success,0
5638,48,389,393,2,407,407,407,1,48,0,Success,0
5639,7,361,361,1,370,370,370,1,7,0,Success,2
5640,8,300,304,2,313,313,313,1,8,0,Success,1
5641,4,234,234,1,241,241,241,1,4,0,Success,1
5642,11,389,393,2,401,401,401,1,11,0,Success,1
5643,4,461,465,2,474,474,474,1,4,0,Success,2
5644,46,42,42,1,55,55,55,1,46,0,Success,0
5645,2,721,721,1,729,729,729,1,2,0,Success,1
5646,47,467,467,1,476,476,476,1,47,0,Success,3
5647,19,381,385,2,392,392,392,1,19,0,Success,0
5648,2,439,443,2,451,451,451,1,2,1,Success,7
5649,14,285,289,2,296,296,296,1,14,0,Success,0
5650,41,108,112,2,127,127,127,1,41,0,Success,0
5651,3,399,403,2,409,409,409,1,3,2,Success,9
5652,34,846,850,2,863,863,863,1,34,0,Success,0
5653,25,455,459,2,465,465,465,1,25,0,Success,1
5654,6,470,474,2,482,482,482,1,6,0,Success,2
5655,34,548,552,2,567,567,567,1,34,0,Success,0
5656,34,479,483,2,491,491,491,1,34,0,Success,4
5657,29,462,466,2,478,478,478,1,29,1,Success,5
5658,33,689,689,1,703,703,703,1,33,0,Success,0
5659,29,502,506,2,518,518,518,1,29,0,Success,1
5660,19,325,329,2,338,338,338,1,19,0,Success,2
5661,34,707,707,1,718,718,718,1,34,0,Success,1
5662,9,382,386,2,395,395,395,1,9,0,Success,3
5663,29,222,226,2,238,238,238,1,29,0,Success,1
5664,3,227,227,1,235,235,235,1,3,0,Success,3
5665,39,358,362,2,372,372,372,1,39,0,Success,3
5666,12,368,368,1,376,376,376,1,12,0,Success,0
5667,16,247,251,2,258,258,258,1,16,0,Success,2
5668,5,588,592,2,600,600,600,1,5,0,Success,0
5669,32,169,169,1,183,183,183,1,32,0,Success,0
5670,12,157,161,2,169,169,169,1,12,0,Success,1
5671,43,355,355,1,364,364,364,1,43,0,Success,3
5672,29,336,336,1,350,350,350,1,29,0,Success,1
5673,24,201,201,1,209,209,209,1,24,0,Success,1
5674,28,313,313,1,324,324,324,1,28,0,Success,3
5675,42,315,315,1,323,323,323,1,42,0,Success,4
5676,18,776,776,1,784,784,784,1,18,0,Success,0
5677,27,320,320,1,335,335,335,1,27,0,Success,0
5678,23,264,264,1,273,273,273,1,23,0,Success,1
5679,32,331,331,1,340,340,340,1,32,0,Success,3
5680,15,596,600,2,608,608,608,1,15,0,Success,0
5681,12,282,282,1,291,291,291,1,12,0,Success,3
5682,43,294,298,2,308,308,308,1,43,0,Success,3
5683,31,145,145,1,159,159,159,1,31,0,Success,0
5684,29,560,560,1,573,573,573,1,29,0,Success,2
5685,28,513,513,1,525,525,525,1,28,0,Success,2
5686,41,778,778,1,791,791,791,1,41,0,Success,0
5687,47,479,483,2,493,493,493,1,47,0,Success,2
5688,29,446,450,2,460,460,460,1,29,0,Success,3
5689,18,351,355,2,363,363,363,1,18,0,Success,3
5690,27,173,177,2,190,190,190,1,27,0,Success,1
5691,8,267,267,1,273,273,273,1,8,0,Success,1
5692,8,452,456,2,464,464,464,1,8,0,Success,0
5693,19,144,144,1,152,152,152,1,19,0,Success,0
5694,13,654,658,2,664,664,664,1,13,0,Success,0
5695,27,803,803,1,814,814,814,1,27,0,Success,1
5696,28,624,624,1,638,638,638,1,28,0,Success,1
5697,6,217,217,1,224,224,224,1,6,0,Success,0
5698,2,223,227,2,237,237,237,1,2,0,Success,5
5699,6,625,625,1,632,632,632,1,6,0,Success,0
5700,13,348,352,2,360,360,360,1,13,0,Success,0
5701,16,481,481,1,489,489,489,1,16,0,Success,1
5702,28,571,571,1,579,579,579,1,28,0,Success,4
5703,31,245,249,2,260,260,260,1,31,0,Success,3
5704,17,463,467,2,476,476,476,1,17,0,Success,4
5705,32,486,490,2,500,500,500,1,32,0,Success,3
5706,41,788,792,2,807,807,807,1,41,0,Success,0
5707,46,536,536,1,551,551,551,1,46,0,Success,0
5708,19,661,665,2,672,672,672,1,19,0,Success,0
5709,47,350,354,2,367,367,367,1,47,0,Success,0
5710,37,100,104,2,119,119,119,1,37,0,Success,0
5711,27,415,419,2,429,429,429,1,27,0,Success,2
5712,12,403,403,1,411,411,411,1,12,0,Success,3
5713,46,456,456,1,469,469,469,1,46,0,Success,2
5714,39,150,154,2,166,166,166,1,39,0,Success,1
5715,33,875,875,1,887,887,887,1,33,0,Success,0
5716,28,234,234,1,242,242,242,1,28,0,Success,5
5717,32,586,586,1,599,599,599,1,32,0,Success,0
5718,19,547,547,1,555,555,555,1,19,0,Success,3
5719,7,183,187,2,193,193,193,1,7,0,Success,1
5720,12,407,411,2,419,419,419,1,12,0,Success,3
5721,25,717,721,2,728,728,728,1,25,0,Success,0
5722,5,410,410,1,417,417,417,1,5,0,Success,1
5723,37,636,640,2,655,655,655,1,37,0,Success,0
5724,47,528,528,1,543,543,543,1,47,0,Success,0
5725,43,508,512,2,527,527,527,1,43,0,Success,0
5726,7,308,312,2,320,320,320,1,7,0,Success,0
5727,33,501,505,2,519,519,519,1,33,0,Success,0
5728,24,385,385,1,392,392,392,1,24,0,Success,0
5729,48,368,368,1,382,382,382,1,48,0,Success,1
5730,50,182,186,2,199,199,199,1,50,0,Success,0
5731,30,488,488,1,503,503,503,1,30,0,Success,0
5732,2,398,402,2,411,411,411,1,2,0,Success,3
5733,13,796,800,2,808,808,808,1,13,0,Success,0
5734,19,482,482,1,494,494,494,1,19,0,Success,6
5735,9,815,819,2,824,824,824,1,9,0,Success,0
5736,29,487,491,2,498,498,498,1,29,0,Success,5
5737,37,260,264,2,279,279,279,1,37,0,Success,0
5738,26,381,385,2,396,396,396,1,26,0,Success,3
5739,45,409,409,1,422,422,422,1,45,0,Success,1
5740,48,307,307,1,318,318,318,1,48,0,Success,1
5741,41,618,618,1,631,631,631,1,41,0,Success,0
5742,2,232,232,1,240,240,240,1,2,0,Success,0
5743,26,708,712,2,727,727,727,1,26,0,Success,0
5744,22,528,528,1,536,536,536,1,22,0,Success,0
5745,1,603,603,1,612,612,612,1,1,0,Success,4
5746,6,88,88,1,96,96,96,1,6,0,Success,0
5747,45,593,593,1,607,607,607,1,45,0,Success,0
5748,25,682,682,1,688,688,688,1,25,0,Success,0
5749,29,648,648,1,663,663,663,1,29,0,Success,0
5750,20,321,321,1,329,329,329,1,20,0,Success,1
5751,22,252,256,2,265,265,265,1,22,0,Success,1
5752,45,417,417,1,431,431,431,1,45,0,Success,0
5753,2,295,299,2,306,306,306,1,2,1,Success,6
5754,5,509,513,2,520,520,520,1,5,1,Success,4
5755,37,336,336,1,351,351,351,1,37,0,Success,0
5756,5,82,82,1,88,88,88,1,5,0,Success,0
5757,1,295,299,2,307,307,307,1,1,1,Success,7
5758,45,443,443,1,451,451,451,1,45,0,Success,4
5759,29,414,418,2,428,428,428,1,29,0,Success,3
5760,4,198,202,2,208,208,208,1,4,0,Success,0
5761,6,515,515,1,522,522,522,1,6,0,Success,2
5762,31,750,754,2,767,767,767,1,31,0,Success,0
5763,12,461,465,2,472,472,472,1,12,0,Success,0
5764,27,236,240,2,252,252,252,1,27,0,Success,3
5765,33,326,330,2,340,340,340,1,33,0,Success,3
5766,25,360,360,1,368,368,368,1,25,0,Success,0
5767,10,531,531,1,539,539,539,1,10,0,Success,3
5768,4,199,203,2,209,209,209,1,4,0,Success,1
5769,12,224,224,1,232,232,232,1,12,0,Success,0
5770,27,562,562,1,571,571,571,1,27,0,Success,4
5771,27,312,312,1,325,325,325,1,27,0,Success,2
5772,5,230,234,2,242,242,242,1,5,0,Success,2
5773,33,667,667,1,679,679,679,1,33,0,Success,0
5774,3,390,394,2,402,402,402,1,3,1,Success,6
5775,5,336,336,1,346,346,346,1,5,0,Success,2
5776,13,596,600,2,608,608,608,1,13,0,Success,0
5777,11,397,401,2,410,410,410,1,11,0,Success,2
5778,6,60,64,2,72,72,72,1,6,0,Success,0
5779,27,227,227,1,235,235,235,1,27,0,Success,4
5780,44,356,360,2,375,375,375,1,44,0,Success,0
5781,29,310,314,2,326,326,326,1,29,0,Success,1
5782,45,602,602,1,614,614,614,1,45,0,Success,1
5783,27,471,475,2,482,482,482,1,27,0,Success,5
5784,13,556,560,2,570,570,570,1,13,0,Success,2
5785,8,188,192,2,200,200,200,1,8,0,Success,0
5786,9,408,408,1,416,416,416,1,9,0,Success,0
5787,13,367,371,2,378,378,378,1,13,0,Success,2
5788,21,311,315,2,323,323,323,1,21,0,Success,3
5789,3,472,472,1,480,480,480,1,3,0,Success,0
5790,12,400,400,1,408,408,408,1,12,0,Success,0
5791,1,398,402,2,411,411,411,1,1,0,Success,3
5792,5,238,242,2,249,249,249,1,5,0,Success,1
5793,7,381,385,2,393,393,393,1,7,0,Success,1
5794,29,577,577,1,589,589,589,1,29,0,Success,2
5795,7,690,690,1,697,697,697,1,7,0,Success,1
5796,29,931,931,1,943,943,943,1,29,0,Success,0
5797,39,236,240,2,255,255,255,1,39,0,Success,0
5798,28,474,474,1,486,486,486,1,28,0,Success,1
5799,4,637,641,2,649,649,649,1,4,0,Success,1
5800,3,493,497,2,508,508,508,1,3,0,Success,4
5801,28,540,544,2,558,558,558,1,28,0,Success,1
5802,32,409,409,1,421,421,421,1,32,0,Success,2
5803,48,122,122,1,135,135,135,1,48,0,Success,0
5804,37,180,184,2,199,199,199,1,37,0,Success,0
5805,39,156,160,2,174,174,174,1,39,0,Success,1
5806,40,441,441,1,454,454,454,1,40,0,Success,1
5807,10,767,771,2,776,776,776,1,10,0,Success,0
5808,18,183,187,2,193,193,193,1,18,0,Success,1
5809,34,591,595,2,606,606,606,1,34,0,Success,1
5810,20,252,256,2,264,264,264,1,20,0,Success,0
5811,26,569,569,1,580,580,580,1,26,0,Success,3
5812,30,338,338,1,348,348,348,1,30,0,Success,3
5813,48,550,554,2,566,566,566,1,48,0,Success,1
5814,40,317,321,2,334,334,334,1,40,0,Success,1
5815,35,534,538,2,548,548,548,1,35,0,Success,3
5816,9,393,393,1,400,400,400,1,9,0,Success,0
5817,16,252,256,2,264,264,264,1,16,0,Success,0
5818,43,758,762,2,775,775,775,1,43,0,Success,0
5819,26,114,114,1,125,125,125,1,26,0,Success,2
5820,33,620,624,2,638,638,638,1,33,0,Success,1
5821,28,777,777,1,789,789,789,1,28,0,Success,2
5822,21,443,443,1,449,449,449,1,21,0,Success,1
5823,15,274,274,1,282,282,282,1,15,0,Success,2
5824,10,661,665,2,673,673,673,1,10,0,Success,1
5825,3,675,675,1,684,684,684,1,3,0,Success,4
5826,21,618,618,1,626,626,626,1,21,0,Success,2
5827,17,142,146,2,154,154,154,1,17,0,Success,2
5828,35,202,202,1,214,214,214,1,35,0,Success,1
5829,24,409,409,1,419,419,419,1,24,0,Success,3
5830,34,511,515,2,527,527,527,1,34,0,Success,0
5831,41,491,491,1,501,501,501,1,41,0,Success,2
5832,25,746,746,1,752,752,752,1,25,0,Success,0
5833,9,238,242,2,251,251,251,1,9,0,Success,3
5834,21,314,314,1,322,322,322,1,21,0,Success,2
5835,15,565,569,2,576,576,576,1,15,0,Success,0
5836,4,259,259,1,266,266,266,1,4,0,Success,2
5837,24,294,298,2,305,305,305,1,24,0,Success,1
5838,50,646,650,2,662,662,662,1,50,0,Success,1
5839,43,623,627,2,639,639,639,1,43,0,Success,0
5840,37,603,603,1,612,612,612,1,37,0,Success,3
5841,13,255,259,2,267,267,267,1,13,0,Success,3
5842,5,724,728,2,736,736,736,1,5,0,Success,0
5843,20,522,522,1,532,532,532,1,20,0,Success,4
5844,31,246,250,2,257,257,257,1,31,0,Success,6
5845,1,402,402,1,412,412,412,1,1,0,Success,4
5846,19,391,395,2,401,401,401,1,19,0,Success,1
5847,23,440,440,1,450,450,450,1,23,0,Success,2
5848,24,559,563,2,569,569,569,1,24,0,Success,1
5849,44,228,232,2,246,246,246,1,44,0,Success,1
5850,45,435,435,1,441,441,441,1,45,0,Success,6
5851,50,354,354,1,364,364,364,1,50,0,Success,3
5852,41,464,464,1,479,479,479,1,41,0,Success,0
5853,37,85,89,2,103,103,103,1,37,0,Success,0
5854,26,219,219,1,228,228,228,1,26,0,Success,3
5855,37,162,162,1,174,174,174,1,37,0,Success,1
5856,8,507,507,1,515,515,515,1,8,0,Success,3
5857,30,367,371,2,380,380,380,1,30,0,Success,3
5858,4,525,529,2,537,537,537,1,4,0,Success,1
5859,32,412,416,2,430,430,430,1,32,0,Success,1
5860,2,184,184,1,192,192,192,1,2,0,Success,0
5861,30,501,505,2,517,517,517,1,30,0,Success,2
5862,29,536,536,1,550,550,550,1,29,0,Success,1
5863,22,636,640,2,648,648,648,1,22,0,Success,0
5864,3,568,568,1,576,576,576,1,3,0,Success,0
5865,19,410,410,1,418,418,418,1,19,0,Success,2
5866,3,270,274,2,280,280,280,1,3,1,Success,4
5867,10,530,530,1,537,537,537,1,10,0,Success,1
5868,24,196,200,2,208,208,208,1,24,0,Success,0
5869,39,602,602,1,615,615,615,1,39,0,Success,0
5870,5,502,506,2,514,514,514,1,5,1,Success,6
5871,12,468,472,2,480,480,480,1,12,0,Success,0
5872,33,378,378,1,388,388,388,1,33,0,Success,3
5873,39,546,546,1,557,557,557,1,39,0,Success,2
5874,47,136,136,1,151,151,151,1,47,0,Success,0
5875,19,103,107,2,112,112,112,1,19,0,Success,0
5876,50,561,561,1,575,575,575,1,50,0,Success,0
5877,30,845,849,2,862,862,862,1,30,0,Success,1
5878,8,581,585,2,592,592,592,1,8,0,Success,0
5879,48,545,545,1,558,558,558,1,48,0,Success,1
5880,39,723,723,1,734,734,734,1,39,0,Success,1
5881,1,426,426,1,435,435,435,1,1,0,Success,3
5882,23,596,600,2,608,608,608,1,23,0,Success,0
5883,5,515,515,1,523,523,523,1,5,1,Success,7
5884,10,664,664,1,672,672,672,1,10,0,Success,0
5885,36,559,563,2,575,575,575,1,36,0,Success,0
5886,33,318,322,2,334,334,334,1,33,0,Success,1
5887,29,741,745,2,758,758,758,1,29,0,Success,1
5888,28,620,624,2,637,637,637,1,28,0,Success,2
5889,25,810,810,1,816,816,816,1,25,0,Success,0
5890,8,274,274,1,280,280,280,1,8,0,Success,0
5891,33,712,712,1,726,726,726,1,33,0,Success,1
5892,12,196,200,2,208,208,208,1,12,0,Success,0
5893,28,409,409,1,422,422,422,1,28,0,Success,1
5894,31,499,499,1,509,509,509,1,31,0,Success,2
5895,50,154,154,1,167,167,167,1,50,0,Success,0
5896,41,614,618,2,630,630,630,1,41,0,Success,1
5897,27,519,523,2,533,533,533,1,27,0,Success,2
5898,20,435,435,1,441,441,441,1,20,0,Success,1
5899,1,276,280,2,290,290,290,1,1,0,Success,2
5900,30,775,779,2,791,791,791,1,30,0,Success,0
5901,1,443,443,1,454,454,454,1,1,0,Success,6
5902,45,638,642,2,654,654,654,1,45,0,Success,1
5903,35,417,417,1,431,431,431,1,35,0,Success,0
5904,7,280,280,1,290,290,290,1,7,0,Success,2
5905,40,457,457,1,470,470,470,1,40,0,Success,1
5906,12,389,393,2,400,400,400,1,12,0,Success,0
5907,4,93,97,2,104,104,104,1,4,0,Success,0
5908,16,446,450,2,458,458,458,1,16,0,Success,2
5909,27,337,337,1,350,350,350,1,27,0,Success,1
5910,9,506,506,1,514,514,514,1,9,0,Success,2
5911,1,488,488,1,496,496,496,1,1,0,Success,0
5912,37,310,314,2,324,324,324,1,37,0,Success,3
5913,30,539,539,1,546,546,546,1,30,0,Success,5
5914,27,562,562,1,570,570,570,1,27,0,Success,5
5915,13,388,392,2,400,400,400,1,13,0,Success,0
5916,8,529,529,1,536,536,536,1,8,0,Success,0
5917,46,512,512,1,525,525,525,1,46,0,Success,2
5918,8,692,696,2,705,705,705,1,8,0,Success,1
5919,7,433,433,1,441,441,441,1,7,0,Success,1
5920,25,608,608,1,616,616,616,1,25,0,Success,0
5921,29,549,553,2,567,567,567,1,29,0,Success,0
5922,1,421,425,2,433,433,433,1,1,0,Success,1
5923,20,307,307,1,315,315,315,1,20,0,Success,3
5924,12,607,611,2,617,617,617,1,12,0,Success,1
5925,43,208,208,1,223,223,223,1,43,0,Success,0
5926,30,255,259,2,269,269,269,1,30,0,Success,2
5927,46,346,346,1,357,357,357,1,46,0,Success,2
5928,8,718,722,2,729,729,729,1,8,0,Success,1
5929,26,515,515,1,522,522,522,1,26,0,Success,5
5930,25,614,618,2,624,624,624,1,25,0,Success,0
5931,43,580,584,2,597,597,597,1,43,0,Success,2
5932,3,431,435,2,441,441,441,1,3,0,Success,1
5933,13,454,458,2,465,465,465,1,13,0,Success,1
5934,27,312,312,1,324,324,324,1,27,0,Success,3
5935,2,413,417,2,428,428,428,1,2,0,Success,4
5936,14,511,515,2,522,522,522,1,14,0,Success,2
5937,17,511,515,2,523,523,523,1,17,0,Success,3
5938,28,377,377,1,390,390,390,1,28,0,Success,1
5939,19,213,217,2,225,225,225,1,19,0,Success,1
5940,30,411,411,1,420,420,420,1,30,1,Success,7
